NWE_02x02
       i       j     height (m a.s.l.)
      45      55     0.000000E+00
      45      56     1.689860E-04
      45      57     3.010790E-03
      45      58     0.000000E+00
      45      59     3.011270E-02
      45      60     1.407700E-01
      45      61     2.667810E-02
      45      62     5.030620E-01
      45      63     3.937060E+00
      45      64     2.248780E+01
      45      65     5.833380E+01
      45      66     8.841720E+01
      45      67     1.180060E+02
      45      68     1.285750E+02
      45      69     8.305970E+01
      45      70     2.210640E+01
      45      71     5.126720E-01
      45      72     8.205190E-01
      45      73     2.681850E+00
      45      74     1.332810E+00
      45      75     2.654910E-01
      45      76     1.785970E-01
      45      77     2.739350E-03
      45      78     1.472500E-01
      45      79     1.161430E+01
      45      80     5.544250E+01
      45      81     8.831080E+01
      45      82     9.258210E+01
      45      83     8.488050E+01
      45      84     7.764960E+01
      45      85     9.044850E+01
      45      86     1.026840E+02
      45      87     1.031190E+02
      45      88     1.238220E+02
      45      89     1.361610E+02
      45      90     1.134170E+02
      45      91     9.896550E+01
      45      92     9.238690E+01
      45      93     8.019330E+01
      45      94     9.700780E+01
      45      95     1.316880E+02
      45      96     1.579920E+02
      45      97     2.081660E+02
      45      98     2.820950E+02
      45      99     3.429100E+02
      45     100     3.271830E+02
      45     101     2.331020E+02
      45     102     2.142340E+02
      45     103     2.563680E+02
      45     104     2.288420E+02
      45     105     1.798840E+02
      45     106     1.112210E+02
      45     107     2.523560E+01
      45     108     8.881750E+00
      45     109     2.357890E+01
      45     110     9.129250E+01
      45     111     1.777220E+02
      45     112     1.823450E+02
      45     113     1.640250E+02
      45     114     1.249160E+02
      45     115     4.482820E+01
      45     116     9.549320E-01
      45     117     0.000000E+00
      45     118     1.922960E-03
      45     119     0.000000E+00
      45     120     6.878790E-01
      45     121     1.525350E+00
      45     122     1.774700E+00
      45     123     6.912870E-01
      45     124     4.636780E-02
      45     125     1.737130E-03
      45     126     1.448550E-01
      45     127     3.347970E-01
      45     128     8.954780E-02
      45     129     2.737950E-03
      45     130     4.139200E-04
      45     131     0.000000E+00
      45     132     3.802960E-04
      45     133     0.000000E+00
      45     134     0.000000E+00
      45     135     0.000000E+00
      45     136     0.000000E+00
      45     137     0.000000E+00
      45     138     0.000000E+00
      45     139     0.000000E+00
      45     140     0.000000E+00
      45     141     0.000000E+00
      45     142     0.000000E+00
      45     143     0.000000E+00
      45     144     0.000000E+00
      45     145     0.000000E+00
      45     146     0.000000E+00
      45     147     0.000000E+00
      45     148     0.000000E+00
      45     149     0.000000E+00
      45     150     0.000000E+00
      45     151     0.000000E+00
      45     152     0.000000E+00
      45     153     0.000000E+00
      45     154     0.000000E+00
      45     155     0.000000E+00
      45     156     0.000000E+00
      45     157     0.000000E+00
      45     158     0.000000E+00
      45     159     0.000000E+00
      45     160     0.000000E+00
      45     161     0.000000E+00
      45     162     0.000000E+00
      45     163     0.000000E+00
      45     164     0.000000E+00
      45     165     0.000000E+00
      45     166     0.000000E+00
      45     167     0.000000E+00
      45     168     0.000000E+00
      45     169     0.000000E+00
      45     170     0.000000E+00
      45     171     0.000000E+00
      45     172     0.000000E+00
      45     173     0.000000E+00
      45     174     0.000000E+00
      45     175     0.000000E+00
      45     176     0.000000E+00
      45     177     0.000000E+00
      45     178     0.000000E+00
      45     179     0.000000E+00
      45     180     0.000000E+00
      45     181     0.000000E+00
      45     182     0.000000E+00
      45     183     0.000000E+00
      45     184     0.000000E+00
      45     185     0.000000E+00
      45     186     0.000000E+00
      45     187     0.000000E+00
      46       1     3.871200E+02
      46       2     8.478090E+01
      46       3     0.000000E+00
      46       4     0.000000E+00
      46       5     8.871260E-04
      46       6     0.000000E+00
      46       7     0.000000E+00
      46       8     0.000000E+00
      46       9     0.000000E+00
      46      10     3.666330E+01
      46      11     2.745720E+02
      46      12     6.324710E+02
      46      13     8.910590E+02
      46      14     9.985060E+02
      46      15     1.071160E+03
      46      16     1.207430E+03
      46      17     1.299860E+03
      46      18     1.175190E+03
      46      19     1.073220E+03
      46      20     1.047640E+03
      46      21     9.207810E+02
      46      22     7.986920E+02
      46      23     7.647220E+02
      46      24     8.002120E+02
      46      25     8.718580E+02
      46      26     9.537830E+02
      46      27     9.988860E+02
      46      28     1.002270E+03
      46      29     1.042600E+03
      46      30     1.117780E+03
      46      31     1.172130E+03
      46      32     1.121220E+03
      46      33     9.929350E+02
      46      34     9.681980E+02
      46      35     1.056270E+03
      46      36     1.176870E+03
      46      37     1.122680E+03
      46      38     7.801140E+02
      46      39     5.777190E+02
      46      40     7.035760E+02
      46      41     6.979450E+02
      46      42     4.177060E+02
      46      43     1.479820E+02
      46      44     1.366180E+01
      46      45     0.000000E+00
      46      46     0.000000E+00
      46      47     0.000000E+00
      46      48     0.000000E+00
      46      49     0.000000E+00
      46      50     0.000000E+00
      46      51     0.000000E+00
      46      52     0.000000E+00
      46      53     0.000000E+00
      46      54     0.000000E+00
      46      55     0.000000E+00
      46      56     1.970060E-03
      46      57     1.228130E-02
      46      58     0.000000E+00
      46      59     2.418720E-02
      46      60     1.236840E-01
      46      61     8.206400E-01
      46      62     3.025070E+00
      46      63     8.559070E+00
      46      64     2.470910E+01
      46      65     5.162640E+01
      46      66     8.054540E+01
      46      67     1.057170E+02
      46      68     1.080960E+02
      46      69     6.486640E+01
      46      70     1.444010E+01
      46      71     7.202830E-02
      46      72     8.205190E-01
      46      73     4.419230E+00
      46      74     5.167170E+00
      46      75     3.340450E+00
      46      76     8.521320E-01
      46      77     0.000000E+00
      46      78     2.051200E-01
